File Path,File Name,Label
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0001_generated.flac,LJ001-0001_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0002_generated.flac,LJ001-0002_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0003_generated.flac,LJ001-0003_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0004_generated.flac,LJ001-0004_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0005_generated.flac,LJ001-0005_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0006_generated.flac,LJ001-0006_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0007_generated.flac,LJ001-0007_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0008_generated.flac,LJ001-0008_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0009_generated.flac,LJ001-0009_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0010_generated.flac,LJ001-0010_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0011_generated.flac,LJ001-0011_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0012_generated.flac,LJ001-0012_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0013_generated.flac,LJ001-0013_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0014_generated.flac,LJ001-0014_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0015_generated.flac,LJ001-0015_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0016_generated.flac,LJ001-0016_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0017_generated.flac,LJ001-0017_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0018_generated.flac,LJ001-0018_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0019_generated.flac,LJ001-0019_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0020_generated.flac,LJ001-0020_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0021_generated.flac,LJ001-0021_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0022_generated.flac,LJ001-0022_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0023_generated.flac,LJ001-0023_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0024_generated.flac,LJ001-0024_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0025_generated.flac,LJ001-0025_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0026_generated.flac,LJ001-0026_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0027_generated.flac,LJ001-0027_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0028_generated.flac,LJ001-0028_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0029_generated.flac,LJ001-0029_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0030_generated.flac,LJ001-0030_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0031_generated.flac,LJ001-0031_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0032_generated.flac,LJ001-0032_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0033_generated.flac,LJ001-0033_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0034_generated.flac,LJ001-0034_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0035_generated.flac,LJ001-0035_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0036_generated.flac,LJ001-0036_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0037_generated.flac,LJ001-0037_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0038_generated.flac,LJ001-0038_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0039_generated.flac,LJ001-0039_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0040_generated.flac,LJ001-0040_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0041_generated.flac,LJ001-0041_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0042_generated.flac,LJ001-0042_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0043_generated.flac,LJ001-0043_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0044_generated.flac,LJ001-0044_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0045_generated.flac,LJ001-0045_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0046_generated.flac,LJ001-0046_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0047_generated.flac,LJ001-0047_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0048_generated.flac,LJ001-0048_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0049_generated.flac,LJ001-0049_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0050_generated.flac,LJ001-0050_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0051_generated.flac,LJ001-0051_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0052_generated.flac,LJ001-0052_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0053_generated.flac,LJ001-0053_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0054_generated.flac,LJ001-0054_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0055_generated.flac,LJ001-0055_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0056_generated.flac,LJ001-0056_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0057_generated.flac,LJ001-0057_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0058_generated.flac,LJ001-0058_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0059_generated.flac,LJ001-0059_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0060_generated.flac,LJ001-0060_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0061_generated.flac,LJ001-0061_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0062_generated.flac,LJ001-0062_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0063_generated.flac,LJ001-0063_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0064_generated.flac,LJ001-0064_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0065_generated.flac,LJ001-0065_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0066_generated.flac,LJ001-0066_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0067_generated.flac,LJ001-0067_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0068_generated.flac,LJ001-0068_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0069_generated.flac,LJ001-0069_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0070_generated.flac,LJ001-0070_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0071_generated.flac,LJ001-0071_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0072_generated.flac,LJ001-0072_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0073_generated.flac,LJ001-0073_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0074_generated.flac,LJ001-0074_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0075_generated.flac,LJ001-0075_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0076_generated.flac,LJ001-0076_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0077_generated.flac,LJ001-0077_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0078_generated.flac,LJ001-0078_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0079_generated.flac,LJ001-0079_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0080_generated.flac,LJ001-0080_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0081_generated.flac,LJ001-0081_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0082_generated.flac,LJ001-0082_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0083_generated.flac,LJ001-0083_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0084_generated.flac,LJ001-0084_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0085_generated.flac,LJ001-0085_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0086_generated.flac,LJ001-0086_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0087_generated.flac,LJ001-0087_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0088_generated.flac,LJ001-0088_generated,spoof
data/WaveFake/ljspeech_hifiGAN/flac/LJ001-0089_generated.flac,LJ001-0089_generated,spoof
