File Path,File Name,Label
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_0.flac,gen_0,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_1.flac,gen_1,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_2.flac,gen_2,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_3.flac,gen_3,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_4.flac,gen_4,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_5.flac,gen_5,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_6.flac,gen_6,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_7.flac,gen_7,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_8.flac,gen_8,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_9.flac,gen_9,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_10.flac,gen_10,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_11.flac,gen_11,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_12.flac,gen_12,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_13.flac,gen_13,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_14.flac,gen_14,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_15.flac,gen_15,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_16.flac,gen_16,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_17.flac,gen_17,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_18.flac,gen_18,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_19.flac,gen_19,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_20.flac,gen_20,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_21.flac,gen_21,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_22.flac,gen_22,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_23.flac,gen_23,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_24.flac,gen_24,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_25.flac,gen_25,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_26.flac,gen_26,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_27.flac,gen_27,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_28.flac,gen_28,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_29.flac,gen_29,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_30.flac,gen_30,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_31.flac,gen_31,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_32.flac,gen_32,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_33.flac,gen_33,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_34.flac,gen_34,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_35.flac,gen_35,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_36.flac,gen_36,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_37.flac,gen_37,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_38.flac,gen_38,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_39.flac,gen_39,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_40.flac,gen_40,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_41.flac,gen_41,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_42.flac,gen_42,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_43.flac,gen_43,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_44.flac,gen_44,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_45.flac,gen_45,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_46.flac,gen_46,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_47.flac,gen_47,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_48.flac,gen_48,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_49.flac,gen_49,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_50.flac,gen_50,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_51.flac,gen_51,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_52.flac,gen_52,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_53.flac,gen_53,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_54.flac,gen_54,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_55.flac,gen_55,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_56.flac,gen_56,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_57.flac,gen_57,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_58.flac,gen_58,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_59.flac,gen_59,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_60.flac,gen_60,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_61.flac,gen_61,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_62.flac,gen_62,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_63.flac,gen_63,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_64.flac,gen_64,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_65.flac,gen_65,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_66.flac,gen_66,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_67.flac,gen_67,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_68.flac,gen_68,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_69.flac,gen_69,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_70.flac,gen_70,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_71.flac,gen_71,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_72.flac,gen_72,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_73.flac,gen_73,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_74.flac,gen_74,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_75.flac,gen_75,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_76.flac,gen_76,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_77.flac,gen_77,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_78.flac,gen_78,spoof
data/WaveFake/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/flac/gen_79.flac,gen_79,spoof
