File Path,File Name,Label
data/ASVspoof2019_LA_train/flac/LA_T_4196038.flac,LA_T_4196038,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4771039.flac,LA_T_4771039,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4121012.flac,LA_T_4121012,spoof
data/ASVspoof2019_LA_train/flac/LA_T_1437381.flac,LA_T_1437381,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6063701.flac,LA_T_6063701,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4476985.flac,LA_T_4476985,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4715226.flac,LA_T_4715226,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9648543.flac,LA_T_9648543,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8887502.flac,LA_T_8887502,bonafide
data/ASVspoof2019_LA_train/flac/LA_T_7558374.flac,LA_T_7558374,bonafide
data/ASVspoof2019_LA_train/flac/LA_T_3874584.flac,LA_T_3874584,spoof
data/ASVspoof2019_LA_train/flac/LA_T_1990953.flac,LA_T_1990953,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9388922.flac,LA_T_9388922,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9469724.flac,LA_T_9469724,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6185577.flac,LA_T_6185577,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4925606.flac,LA_T_4925606,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8494719.flac,LA_T_8494719,spoof
data/ASVspoof2019_LA_train/flac/LA_T_7920489.flac,LA_T_7920489,spoof
data/ASVspoof2019_LA_train/flac/LA_T_3683528.flac,LA_T_3683528,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6511536.flac,LA_T_6511536,spoof
data/ASVspoof2019_LA_train/flac/LA_T_1681858.flac,LA_T_1681858,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6624843.flac,LA_T_6624843,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9083071.flac,LA_T_9083071,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8679503.flac,LA_T_8679503,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6563228.flac,LA_T_6563228,spoof
data/ASVspoof2019_LA_train/flac/LA_T_4246118.flac,LA_T_4246118,spoof
data/ASVspoof2019_LA_train/flac/LA_T_6856715.flac,LA_T_6856715,bonafide
data/ASVspoof2019_LA_train/flac/LA_T_6301739.flac,LA_T_6301739,spoof
data/ASVspoof2019_LA_train/flac/LA_T_5112697.flac,LA_T_5112697,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8366798.flac,LA_T_8366798,spoof
data/ASVspoof2019_LA_train/flac/LA_T_3017055.flac,LA_T_3017055,spoof
data/ASVspoof2019_LA_train/flac/LA_T_7686559.flac,LA_T_7686559,bonafide
data/ASVspoof2019_LA_train/flac/LA_T_4758464.flac,LA_T_4758464,spoof
data/ASVspoof2019_LA_train/flac/LA_T_2239790.flac,LA_T_2239790,spoof
data/ASVspoof2019_LA_train/flac/LA_T_5058761.flac,LA_T_5058761,spoof
data/ASVspoof2019_LA_train/flac/LA_T_7120109.flac,LA_T_7120109,spoof
data/ASVspoof2019_LA_train/flac/LA_T_7612854.flac,LA_T_7612854,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9918579.flac,LA_T_9918579,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8866822.flac,LA_T_8866822,bonafide
data/ASVspoof2019_LA_train/flac/LA_T_6003567.flac,LA_T_6003567,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9503911.flac,LA_T_9503911,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8128109.flac,LA_T_8128109,spoof
data/ASVspoof2019_LA_train/flac/LA_T_9995068.flac,LA_T_9995068,spoof
data/ASVspoof2019_LA_train/flac/LA_T_1380629.flac,LA_T_1380629,spoof
data/ASVspoof2019_LA_train/flac/LA_T_3602936.flac,LA_T_3602936,spoof
data/ASVspoof2019_LA_train/flac/LA_T_2137676.flac,LA_T_2137676,spoof
data/ASVspoof2019_LA_train/flac/LA_T_2144651.flac,LA_T_2144651,spoof
data/ASVspoof2019_LA_train/flac/LA_T_8937595.flac,LA_T_8937595,spoof
data/ASVspoof2019_LA_train/flac/LA_T_3236590.flac,LA_T_3236590,spoof
