File Path,File Name,Label
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file1000.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file1000.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10003.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10003.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10006.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10009.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10009.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10010.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10013.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10015.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10015.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10017.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10017.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10021.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10021.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10026.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10026.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10033.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10033.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10041.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10041.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10049.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10049.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10051.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10051.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10053.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10053.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10055.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10055.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10057.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10057.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10061.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10061.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10065.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10065.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10069.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10069.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10070.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10074.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10074.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
data/Fake-or-Real/for-2sec/for-2seconds/training/real/file10075.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.falc,file10075.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec,bonafide
