File Path,File Name,Label
data/Fake-or-Real/for-original/for-original/training/fake/file1000.falc,file1000,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10000.falc,file10000,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10001.falc,file10001,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10002.falc,file10002,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10004.falc,file10004,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10005.falc,file10005,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10006.falc,file10006,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10007.falc,file10007,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10008.falc,file10008,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10009.falc,file10009,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1001.falc,file1001,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10010.falc,file10010,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10011.falc,file10011,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10013.falc,file10013,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10014.falc,file10014,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10015.falc,file10015,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10016.falc,file10016,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10018.falc,file10018,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10019.falc,file10019,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1002.falc,file1002,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10020.falc,file10020,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10021.falc,file10021,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10022.falc,file10022,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10023.falc,file10023,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10025.falc,file10025,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10026.falc,file10026,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10027.falc,file10027,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10028.falc,file10028,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10029.falc,file10029,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1003.falc,file1003,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10030.falc,file10030,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10031.falc,file10031,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10033.falc,file10033,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10034.falc,file10034,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10036.falc,file10036,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10037.falc,file10037,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1004.falc,file1004,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10040.falc,file10040,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10041.falc,file10041,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10042.falc,file10042,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10043.falc,file10043,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10044.falc,file10044,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10045.falc,file10045,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10046.falc,file10046,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10047.falc,file10047,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10049.falc,file10049,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10050.falc,file10050,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10051.falc,file10051,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10052.falc,file10052,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10053.falc,file10053,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10055.falc,file10055,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10056.falc,file10056,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10057.falc,file10057,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10058.falc,file10058,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10059.falc,file10059,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1006.falc,file1006,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10060.falc,file10060,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10062.falc,file10062,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10063.falc,file10063,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10064.falc,file10064,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10065.falc,file10065,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10067.falc,file10067,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10068.falc,file10068,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1007.falc,file1007,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10070.falc,file10070,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10071.falc,file10071,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10072.falc,file10072,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10073.falc,file10073,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10074.falc,file10074,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10076.falc,file10076,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10077.falc,file10077,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10079.falc,file10079,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file1008.falc,file1008,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10080.falc,file10080,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10081.falc,file10081,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10082.falc,file10082,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10083.falc,file10083,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10084.falc,file10084,spoof
data/Fake-or-Real/for-original/for-original/training/fake/file10086.falc,file10086,spoof
